UID,window_0,window_1,window_2,window_3,window_4,window_5,window_6,window_7,window_8,window_9,window_10,window_11,window_12,window_13,window_14,window_15,window_16,window_17,window_18,window_19,window_20,window_21,window_22,window_23,window_24,window_25,window_26,window_27,window_28,window_29,window_30,window_31,window_32,window_33,window_34,window_35,window_36,window_37,window_38,window_39,window_40,window_41,window_42,window_43,window_44,window_45,window_46,window_47,window_48,window_49,window_50,window_51,window_52,window_53,window_54,window_55,window_56,window_57,window_58,window_59,window_60,window_61,window_62,window_63,window_64,window_65,window_66,window_67,window_68,window_69,window_70,window_71,window_72,window_73,window_74,window_75,window_76,window_77,window_78,window_79,window_80,window_81,window_82,window_83,window_84,window_85,window_86,window_87,window_88,window_89,window_90,window_91,window_92,window_93,window_94,window_95,window_96,window_97,window_98,window_99
131_S72361_I153068,-0.08264487981796265,-0.12284928560256958,-0.09306401014328003,-0.07328683137893677,-0.08810299634933472,-0.09323805570602417,-0.06750231981277466,-0.05147898197174072,-0.08179885149002075,-0.09057754278182983,-0.07743090391159058,-0.0895344614982605,-0.0664936900138855,-0.07114356756210327,-0.07041412591934204,-0.07357579469680786,-0.05519622564315796,-0.06569045782089233,-0.07651656866073608,-0.07960242033004761,-0.07014483213424683,-0.04889291524887085,-0.0564691424369812,-0.0811430811882019,-0.06533604860305786,-0.05788701772689819,-0.05918914079666138,-0.04673314094543457,-0.05326598882675171,-0.08941882848739624,-0.03404015302658081,-0.04760545492172241,-0.03759485483169556,0.003722965717315674,-0.05976647138595581,-0.0987500548362732,-0.1849561333656311,-0.0901835560798645,-0.051551997661590576,-0.05610424280166626,-0.09417814016342163,-0.036636531352996826,-0.051573216915130615,-0.05620080232620239,-0.05646604299545288,-0.1337715983390808,-0.10642367601394653,-0.07022672891616821,-0.08218985795974731,-0.06625813245773315,-0.09595829248428345,-0.07458406686782837,-0.04131978750228882,-0.07676118612289429,-0.05136626958847046,-0.07425135374069214,-0.008354127407073975,-0.09128278493881226,-0.08300834894180298,-0.04478329420089722,-0.07415145635604858,-0.0631527304649353,-0.030809640884399414,-0.03484994173049927,-0.10196787118911743,-0.07962697744369507,-0.012070119380950928,-0.01430368423461914,-0.047801315784454346,-0.05664104223251343,-0.11959236860275269,-0.07518428564071655,-0.05084007978439331,-0.0342746376991272,-0.07386630773544312,-0.0740928053855896,-0.024927973747253418,-0.06276386976242065,-0.07491558790206909,-0.07234615087509155,-0.053877294063568115,-0.1000472903251648,-0.04860037565231323,-0.03203684091567993,-0.06029766798019409,-0.06093376874923706,0.008609354496002197,-0.048317670822143555,-0.07228678464889526,-0.04884594678878784,-0.052944839000701904,-0.08148044347763062,-0.05861729383468628,-0.06812721490859985,-0.05120331048965454,-0.04707235097885132,-0.05410200357437134,-0.05741339921951294,-0.054331958293914795,-0.06781226396560669
75_S16309_I18211,0.0001284480094909668,0.0066969990730285645,0.008425414562225342,0.003776073455810547,-0.000931859016418457,-0.029350221157073975,-0.05573230981826782,-0.02298867702484131,0.005509495735168457,-0.010934531688690186,-0.007072508335113525,0.002161264419555664,0.0034386515617370605,5.424022674560547e-05,-0.0106431245803833,-0.008274495601654053,-0.01685619354248047,-0.06295990943908691,-0.0165102481842041,0.008699119091033936,-0.0017749667167663574,0.008869647979736328,0.003080606460571289,0.01712167263031006,0.016419172286987305,0.035400986671447754,0.005340456962585449,0.021768271923065186,-0.03866231441497803,-0.038613855838775635,0.005828559398651123,0.008224189281463623,-0.05454528331756592,0.003933727741241455,-0.04099845886230469,-0.0005732178688049316,0.03002709150314331,0.01306384801864624,-0.025999248027801514,-0.028819382190704346,0.011128365993499756,-0.03284573554992676,-0.038931310176849365,-0.026875019073486328,0.004259765148162842,-0.0415424108505249,0.015411794185638428,-0.0051863789558410645,-0.01147305965423584,-0.03800112009048462,0.0047953128814697266,-0.015805363655090332,-0.008214056491851807,-0.00957566499710083,-0.008792340755462646,-0.03005063533782959,-0.016591966152191162,-0.013034582138061523,-0.013133049011230469,-0.013901710510253906,-0.004512906074523926,-0.023397386074066162,0.003004133701324463,-0.03746640682220459,0.005301058292388916,-0.039408743381500244,-0.020129919052124023,-0.024388551712036133,-0.02490001916885376,-0.0021289587020874023,-0.025018811225891113,-0.02564382553100586,-0.013452351093292236,-0.040123701095581055,-0.01962214708328247,-0.021902263164520264,-0.014806747436523438,-0.02192819118499756,-0.006063938140869141,0.0029219985008239746,-0.012205362319946289,0.013369619846343994,-0.031364262104034424,-0.032566726207733154,-0.01936805248260498,-0.0274350643157959,0.01672893762588501,-0.011255741119384766,0.021814465522766113,0.010598480701446533,0.008257150650024414,0.0020714998245239258,-0.0005509853363037109,-0.023154616355895996,-0.009753406047821045,-0.002205967903137207,-0.003616511821746826,-0.0007141232490539551,0.007098376750946045,0.018464386463165283
95_S41498_I77802,-0.039280056953430176,-0.06024599075317383,-0.04001188278198242,-0.005510568618774414,-0.015813589096069336,-0.021475911140441895,-0.022451043128967285,-0.03419840335845947,-0.020101547241210938,-0.03563988208770752,-0.012872695922851562,-0.033941030502319336,-0.05998682975769043,-0.016796231269836426,-0.01980912685394287,-0.012649178504943848,-0.06748104095458984,-0.010818243026733398,-0.030751943588256836,-0.020483016967773438,-0.004289507865905762,-0.008998632431030273,-0.06384527683258057,-0.022827744483947754,-0.011889219284057617,-0.004209160804748535,-0.023829221725463867,-0.02514970302581787,-0.0591663122177124,-0.01750040054321289,0.000706791877746582,-0.07391059398651123,0.022463202476501465,0.0020922422409057617,-0.004341602325439453,0.006540179252624512,0.031583547592163086,-0.03678297996520996,-0.10653972625732422,-0.060395002365112305,0.007409155368804932,-0.023468971252441406,0.038492441177368164,0.00852203369140625,-0.00776219367980957,-0.02205204963684082,-0.04850780963897705,-0.06047189235687256,-0.08876943588256836,-0.06781208515167236,-0.024410486221313477,-0.009223222732543945,-0.06532561779022217,0.03823649883270264,0.001299142837524414,-0.028272509574890137,-0.01974499225616455,-0.0243985652923584,-0.07225596904754639,0.0075550079345703125,-0.03631114959716797,-0.048755645751953125,0.0004659891128540039,-0.04327511787414551,-0.05013895034790039,-0.018746614456176758,-0.016671419143676758,-0.05933713912963867,0.03194284439086914,0.009081721305847168,-0.027437448501586914,-0.11128067970275879,-0.06744575500488281,-0.0212247371673584,0.019306302070617676,-0.022840023040771484,-0.02680385112762451,-0.037256717681884766,-0.009967446327209473,-0.00717926025390625,0.004122018814086914,-0.02883172035217285,-0.033753395080566406,-0.028028130531311035,0.08086001873016357,0.011260986328125,-0.01865363121032715,0.0008680820465087891,-0.020144224166870117,-0.01526343822479248,0.0019756555557250977,-0.016631603240966797,-0.04893338680267334,0.016332805156707764,0.016566872596740723,0.0030362606048583984,-0.013970255851745605,-0.0025252103805541992,-0.023325800895690918,0.02225935459136963
76_S67612_I144446,-0.047618091106414795,-0.02886795997619629,-0.024636805057525635,-0.01845848560333252,-0.018657326698303223,-0.03878110647201538,-0.01864445209503174,-0.023289084434509277,-0.02609717845916748,-0.029220223426818848,-0.04218602180480957,-0.028171896934509277,0.008796215057373047,0.0028916001319885254,-0.0022434592247009277,-0.03202641010284424,0.010535180568695068,-0.009056568145751953,0.025758981704711914,-0.027509570121765137,-0.03392636775970459,-0.015228331089019775,0.02468740940093994,0.00948864221572876,-0.01146167516708374,-0.036621272563934326,0.0018766522407531738,0.024036765098571777,-0.03466922044754028,-0.038898766040802,-0.020477712154388428,-0.0022270679473876953,-0.0013391971588134766,-0.024978697299957275,-0.017526626586914062,0.05138039588928223,0.003228902816772461,-0.045743346214294434,-0.04433631896972656,-0.027001142501831055,-0.018076956272125244,-0.018607914447784424,-0.023938775062561035,-0.030068933963775635,-0.02275550365447998,0.005050718784332275,-0.017139911651611328,-0.025919795036315918,-0.049048781394958496,-0.02166050672531128,-0.045255184173583984,-0.059624433517456055,-0.05438709259033203,-0.02840954065322876,-0.010378420352935791,0.018726885318756104,-0.019487977027893066,-0.01353311538696289,-0.03771084547042847,-0.0048406124114990234,-0.04457575082778931,0.007005572319030762,-0.029511451721191406,-0.009720683097839355,-0.005109071731567383,-0.01596921682357788,-0.024125218391418457,-0.00811547040939331,-0.004377484321594238,-0.021072685718536377,-0.05437803268432617,-0.04460114240646362,-0.048467278480529785,-0.019436895847320557,-0.006137251853942871,-0.03776967525482178,-0.005816042423248291,-0.011545181274414062,-0.038048744201660156,-0.07242310047149658,-0.04929983615875244,-0.041892170906066895,-0.07943850755691528,-0.06156766414642334,-0.019777238368988037,-0.04396474361419678,-0.037138402462005615,-0.02129197120666504,0.00750964879989624,-0.05063164234161377,-0.026255130767822266,-0.007000386714935303,-0.06774312257766724,-0.0223313570022583,-0.023409724235534668,-0.012377262115478516,-0.041613876819610596,-0.018340229988098145,-0.046324729919433594,-0.026291728019714355
153_S16874_I19057,0.03613388538360596,0.02431166172027588,-0.03701949119567871,-0.05805563926696777,0.0013666152954101562,-0.0607377290725708,-0.11175501346588135,-0.08128368854522705,-0.07692885398864746,0.024825692176818848,0.04187321662902832,0.10900187492370605,-0.012555837631225586,-0.05089271068572998,-0.02180767059326172,0.005671143531799316,-0.0727548599243164,-0.043691039085388184,-0.030601978302001953,-0.03108346462249756,0.030263006687164307,0.08037048578262329,-0.013213396072387695,0.00942981243133545,0.03807413578033447,-0.006776034832000732,-0.0706484317779541,0.01944798231124878,-0.04677927494049072,-0.01788175106048584,0.02141439914703369,0.0014908313751220703,0.011959195137023926,-0.03554034233093262,-0.06401431560516357,-0.03715777397155762,-0.025613903999328613,-0.04522144794464111,-0.004246234893798828,-0.04329884052276611,0.009728312492370605,0.02550065517425537,0.04683518409729004,-0.0048760175704956055,-0.03859293460845947,-0.10963582992553711,-0.0656822919845581,-0.06010603904724121,-0.016336441040039062,-0.04416656494140625,-0.04644215106964111,0.007781624794006348,0.012871861457824707,0.0008262991905212402,-0.023540139198303223,-0.05403256416320801,-0.06475555896759033,-0.07039940357208252,0.015593886375427246,-0.040107131004333496,-0.10885202884674072,-0.03776395320892334,-0.05790841579437256,-0.018099665641784668,-0.04765975475311279,-0.04950070381164551,-0.07937633991241455,-0.08413374423980713,-0.041323065757751465,0.019912242889404297,-0.01328730583190918,-0.07597887516021729,-0.02187192440032959,0.004113912582397461,-0.02079927921295166,-0.10310328006744385,-0.04621899127960205,-0.03409397602081299,-0.012577056884765625,0.04288434982299805,-0.03057873249053955,-0.06318175792694092,-0.03353297710418701,-0.03360605239868164,-0.031784772872924805,-0.042060017585754395,-0.06614482402801514,-0.05711257457733154,0.05247163772583008,0.013179302215576172,-0.02989792823791504,-0.006228983402252197,-0.050969719886779785,-0.03637361526489258,-0.0032770633697509766,-0.011390209197998047,-0.0049631595611572266,0.04523301124572754,-0.014288783073425293,0.02273094654083252
97_S22557_I29705,0.06549268960952759,0.036301493644714355,0.03499096632003784,0.026077985763549805,0.037271738052368164,0.03717249631881714,0.05516940355300903,0.046350955963134766,0.04718327522277832,0.046513915061950684,0.037934184074401855,0.04663354158401489,0.05587655305862427,0.043286144733428955,0.10036981105804443,0.03564310073852539,0.042571961879730225,0.02815181016921997,0.04438626766204834,0.037436723709106445,0.052158355712890625,0.05356311798095703,0.021594345569610596,0.07799607515335083,0.0678873062133789,0.08908098936080933,0.04076874256134033,0.0024850964546203613,0.01842033863067627,0.05381852388381958,0.060577988624572754,0.04949915409088135,0.08791524171829224,0.05524849891662598,0.08376866579055786,0.08083093166351318,0.04188799858093262,0.03902232646942139,-0.0033550262451171875,0.045613646507263184,0.040643930435180664,0.039034485816955566,0.059067368507385254,0.08275896310806274,0.040476083755493164,0.08182966709136963,0.06960397958755493,0.03785991668701172,0.02313464879989624,0.006346344947814941,0.046428143978118896,0.05149638652801514,0.08016026020050049,0.04458439350128174,0.07738238573074341,0.045106709003448486,0.05429798364639282,0.03177618980407715,0.03678864240646362,0.062991201877594,0.045332372188568115,0.04308021068572998,0.04137217998504639,0.047641217708587646,0.04484570026397705,0.057272255420684814,0.047706782817840576,0.06485670804977417,0.03190523386001587,0.00968790054321289,0.05467778444290161,0.06797510385513306,0.03457134962081909,0.04037129878997803,0.032625555992126465,0.07949978113174438,0.07253223657608032,0.046091318130493164,0.015903174877166748,0.045275211334228516,0.04833853244781494,0.06043046712875366,0.06028813123703003,0.06898558139801025,0.05073142051696777,0.0466805100440979,0.03606516122817993,0.01706451177597046,0.0884404182434082,0.03853285312652588,0.061711013317108154,0.05362510681152344,0.06464135646820068,0.049890875816345215,0.05607497692108154,0.06934463977813721,0.03644341230392456,0.0415988564491272,0.08525824546813965,0.04700493812561035
66_S84763_I173460,-0.038211941719055176,-0.039556145668029785,-0.02646726369857788,-0.030818939208984375,-0.03101980686187744,-0.02443164587020874,-0.031466782093048096,-0.02843475341796875,-0.027006864547729492,-0.0075051188468933105,-0.05063223838806152,-0.04943680763244629,0.02252936363220215,-0.005983591079711914,-0.022414326667785645,-0.028281331062316895,-0.04320931434631348,-0.03282731771469116,0.00561976432800293,-0.02790367603302002,-0.04675757884979248,-0.002674579620361328,-0.010761737823486328,-0.02984011173248291,-0.04602181911468506,-0.03347337245941162,-0.003629446029663086,-0.016722023487091064,-0.023141682147979736,-0.020864129066467285,-0.029452145099639893,-0.02402442693710327,-0.046169161796569824,-0.06095784902572632,-0.053676724433898926,-0.0441930890083313,-0.04853886365890503,-0.06885600090026855,-0.03857642412185669,-0.03641986846923828,-0.0555838942527771,0.008893609046936035,-0.014577150344848633,-0.015467464923858643,-0.023426055908203125,-0.057145118713378906,-0.03954315185546875,-0.03983187675476074,-0.03720885515213013,-0.014560520648956299,-0.05286133289337158,0.0023186802864074707,0.03706139326095581,0.0021004676818847656,-0.0040724873542785645,-0.03602242469787598,-0.030395150184631348,-0.008426010608673096,-0.00741499662399292,-0.014267981052398682,-0.056368350982666016,-0.020645856857299805,-0.02327805757522583,-0.01921677589416504,-0.013953745365142822,-0.017587482929229736,-0.02673792839050293,0.016300559043884277,0.028224587440490723,-0.029649794101715088,-0.05254554748535156,-0.007516443729400635,-0.003950715065002441,-0.01620924472808838,0.004132568836212158,0.003747999668121338,0.004451751708984375,-0.01306992769241333,0.0040999650955200195,-0.029812157154083252,-0.03936535120010376,-0.0284271240234375,-0.030711233615875244,-0.04779273271560669,-0.02197355031967163,-0.03316497802734375,-0.009400904178619385,0.004301130771636963,-0.0019838809967041016,-0.02525508403778076,-0.03513967990875244,-0.03618377447128296,-0.030472636222839355,-0.03487074375152588,-0.023603618144989014,-0.03139978647232056,-0.040660321712493896,-0.028764963150024414,-0.0168837308883667,-0.036601722240448
33_S67062_I143221,-0.04757487773895264,-0.02136164903640747,-0.03910171985626221,-0.03776097297668457,-0.04772305488586426,-0.05063992738723755,-0.046028852462768555,-0.042646825313568115,-0.0453372597694397,-0.040415048599243164,-0.0228196382522583,-0.04168391227722168,-0.03644144535064697,-0.042876601219177246,-0.044534921646118164,-0.06263613700866699,-0.057707369327545166,-0.04531121253967285,-0.0342981219291687,-0.0516323447227478,-0.03130340576171875,-0.04144930839538574,-0.0426904559135437,0.028370320796966553,0.027418971061706543,0.03480416536331177,0.024024486541748047,-0.08373796939849854,-0.04349631071090698,-0.05891841650009155,-0.017348170280456543,-0.03208327293395996,0.02328932285308838,-0.03437614440917969,-0.048172175884246826,9.810924530029297e-05,-0.028410375118255615,-0.04176175594329834,-0.04203224182128906,-0.06361019611358643,-0.029647529125213623,-0.03287690877914429,-0.012399613857269287,-0.002812683582305908,-0.011070787906646729,0.01619136333465576,-0.038236141204833984,-0.04733043909072876,-0.016037821769714355,-0.05476170778274536,-0.04018276929855347,-0.022265851497650146,-0.03647041320800781,-0.009002387523651123,-0.05839890241622925,-0.027129948139190674,-0.07534343004226685,-0.058725178241729736,-0.04392683506011963,-0.05287092924118042,-0.02844291925430298,-0.00038629770278930664,-9.08970832824707e-05,-0.00997781753540039,-0.006495416164398193,-0.03191763162612915,-0.06611627340316772,-0.05840933322906494,-0.03952515125274658,-0.030509769916534424,-0.010922372341156006,-0.031452476978302,-0.006646871566772461,0.0056400299072265625,0.003510117530822754,-0.03026801347732544,-0.030264079570770264,-0.06653118133544922,-0.0656171441078186,-0.0234755277633667,-0.03507351875305176,-0.06300431489944458,-0.04745513200759888,-0.053825438022613525,-0.05861318111419678,-0.006837606430053711,-0.07937055826187134,-0.04843980073928833,-0.06729471683502197,-0.04432326555252075,-0.025902390480041504,-0.05912375450134277,-0.04861241579055786,-0.04526078701019287,-0.057155072689056396,-0.05405116081237793,-0.07639485597610474,-0.051463305950164795,-0.05553382635116577,-0.04522043466567993
151_S56795_I118540,0.056829214096069336,0.12015390396118164,0.027506113052368164,0.041886210441589355,0.07862627506256104,0.07469189167022705,0.040134549140930176,0.013097405433654785,0.040894269943237305,0.057289958000183105,0.11019396781921387,0.10104060173034668,0.07896566390991211,0.11676883697509766,0.07112979888916016,0.11342644691467285,0.10833883285522461,0.1297163963317871,0.04242253303527832,0.13110315799713135,0.07304167747497559,0.028649091720581055,0.07100200653076172,0.0908041000366211,0.11514830589294434,0.128126859664917,0.15545624494552612,0.11870348453521729,0.13639682531356812,0.09024381637573242,0.1402745246887207,0.12066423892974854,0.0794677734375,0.09610629081726074,0.09852218627929688,0.07667720317840576,0.13303911685943604,0.10791981220245361,0.056824684143066406,0.06549072265625,0.04683732986450195,0.11605238914489746,0.11721885204315186,0.07827317714691162,0.1302952766418457,0.08389937877655029,-0.05653679370880127,0.09114468097686768,0.09533107280731201,0.13185453414916992,0.06317496299743652,0.13375866413116455,0.14698970317840576,0.09320104122161865,0.10908734798431396,0.09844577312469482,-0.02812039852142334,0.12730157375335693,0.09976828098297119,0.10837888717651367,0.12043952941894531,0.10564625263214111,0.11884856224060059,0.1120833158493042,0.113930344581604,0.1469218134880066,0.06417489051818848,0.11324930191040039,0.11332190036773682,0.11013615131378174,0.08192908763885498,0.13735413551330566,0.13186216354370117,0.1523188352584839,0.12090373039245605,0.07907712459564209,0.09183812141418457,0.1435859203338623,0.09659111499786377,0.10887730121612549,0.10302615165710449,0.10069358348846436,0.08286476135253906,0.10579836368560791,0.08550131320953369,0.08422303199768066,0.10970950126647949,0.13913512229919434,0.12885355949401855,0.11295223236083984,0.07561314105987549,0.1101154088973999,0.1278356909751892,0.10368072986602783,0.1475369930267334,0.1455438733100891,0.14688169956207275,0.13259291648864746,0.14507436752319336,0.13102281093597412
63_S25368_I37161,0.014387845993041992,0.020212173461914062,0.016409099102020264,0.014203786849975586,0.018051087856292725,0.006501436233520508,0.015873730182647705,0.028319060802459717,0.014291048049926758,0.016921639442443848,0.014097452163696289,0.018300950527191162,0.011880159378051758,0.00954204797744751,0.0025119781494140625,-0.0005051493644714355,-0.04995054006576538,-0.026710867881774902,0.041769206523895264,0.008774101734161377,0.011310160160064697,0.01243048906326294,-0.059439659118652344,-0.018985986709594727,-0.022756457328796387,-0.007655739784240723,-0.007715761661529541,-0.009772062301635742,-0.028512418270111084,0.010816216468811035,0.015440762042999268,-0.010862350463867188,-0.022860825061798096,-0.014246642589569092,0.03396791219711304,0.019463539123535156,0.012979447841644287,-0.01554805040359497,-0.0018280744552612305,0.00437009334564209,0.030157029628753662,0.0032492876052856445,-0.004875659942626953,0.0011423826217651367,0.014196455478668213,0.019542396068572998,0.035552978515625,0.0013373494148254395,0.03222078084945679,-0.02272176742553711,0.023962438106536865,-0.009064257144927979,0.019991815090179443,0.010076403617858887,0.005092024803161621,0.03295832872390747,0.02772080898284912,0.022653579711914062,0.029719114303588867,0.008551597595214844,0.04551810026168823,0.014243364334106445,-0.013273000717163086,0.02707737684249878,0.05664151906967163,0.019218027591705322,0.05920267105102539,0.06767988204956055,0.06003934144973755,0.0169295072555542,0.02676934003829956,0.04805940389633179,0.048725783824920654,0.04076021909713745,0.008019685745239258,0.023226797580718994,0.02850031852722168,0.03047013282775879,0.059508681297302246,0.02770310640335083,0.023458778858184814,0.01819300651550293,0.05504816770553589,0.020370066165924072,0.015581727027893066,0.020325124263763428,0.01464003324508667,0.035354018211364746,0.028297483921051025,0.029235541820526123,-0.0018020868301391602,0.0018904805183410645,0.014402389526367188,0.019617974758148193,-0.019002556800842285,-0.009330451488494873,0.016196072101593018,0.03182113170623779,0.042743563652038574,0.05420279502868652
104_S36837_I64466,-0.009767353534698486,-0.00833749771118164,-0.012018859386444092,-0.010522603988647461,0.010733187198638916,0.02913302183151245,0.026065170764923096,0.02234560251235962,-0.01698237657546997,-0.02150171995162964,-0.023763597011566162,-0.01044553518295288,0.04382169246673584,0.007924497127532959,-0.020340919494628906,-0.024991869926452637,-0.015173733234405518,-0.042558252811431885,0.0021111369132995605,-0.018828630447387695,-0.033274173736572266,-0.016730308532714844,0.024498462677001953,-0.06017506122589111,-0.03849214315414429,-0.0066411495208740234,0.027602791786193848,-0.025230050086975098,-0.008904337882995605,0.007887542247772217,-0.00514984130859375,0.046891868114471436,-0.0029754638671875,-0.01878654956817627,-0.05506753921508789,-0.015696048736572266,-0.01323843002319336,0.002662360668182373,-0.031470537185668945,-0.03831428289413452,-0.006497085094451904,0.013401687145233154,0.027588605880737305,-0.02314704656600952,-0.051579833030700684,-0.037037670612335205,-0.030805110931396484,0.012189745903015137,-0.024403095245361328,-0.04096502065658569,-0.02925431728363037,-0.010576486587524414,-0.006588101387023926,0.012557148933410645,-0.028069257736206055,-0.025778234004974365,-0.026926517486572266,-0.02759242057800293,-0.004669904708862305,-0.04108691215515137,-0.023946166038513184,-0.040232837200164795,0.031241297721862793,0.015802621841430664,-0.04166477918624878,-0.03945291042327881,-0.003670334815979004,-0.03547072410583496,-0.05982637405395508,-0.02455925941467285,0.007910311222076416,0.0051763057708740234,0.005679905414581299,0.017080307006835938,-0.0042899250984191895,0.0003170967102050781,-0.018326282501220703,0.005871891975402832,-0.020614564418792725,-0.011733174324035645,-0.00941157341003418,-0.011138081550598145,0.029633522033691406,0.005614280700683594,-0.006071865558624268,0.012951672077178955,0.010759711265563965,-0.009250164031982422,-0.014928579330444336,-0.002264857292175293,-0.007387936115264893,-0.007870256900787354,-0.014057159423828125,0.008207917213439941,-0.011147022247314453,0.003231346607208252,-0.0076255202293396,-0.0011066198348999023,-0.0172232985496521,-0.01754540205001831
85_S57626_I122112,0.007287025451660156,-0.004608035087585449,0.022119104862213135,0.023703694343566895,0.02421814203262329,0.024765372276306152,0.023795723915100098,0.032341957092285156,0.031844913959503174,0.020158767700195312,0.003400444984436035,-0.0018002986907958984,0.02583169937133789,-0.016091585159301758,0.007197439670562744,0.014734268188476562,0.005185246467590332,0.03777205944061279,0.0031882524490356445,0.009330213069915771,0.028162598609924316,0.014397680759429932,0.037269771099090576,0.00917673110961914,0.026792049407958984,0.04617440700531006,-0.03259778022766113,0.05310821533203125,0.03380012512207031,-0.0017012357711791992,0.0309603214263916,0.04929053783416748,0.02845931053161621,0.027230024337768555,-0.0419086217880249,-0.02373802661895752,-0.00123673677444458,0.018106937408447266,0.07474231719970703,0.030709028244018555,0.04590165615081787,0.007235884666442871,0.012624740600585938,-0.03336060047149658,0.009021162986755371,0.010651111602783203,-0.041972994804382324,0.01740396022796631,0.022114157676696777,0.05438339710235596,0.04482114315032959,0.04755401611328125,0.046257972717285156,0.025387346744537354,0.01967930793762207,-0.053164005279541016,-0.021346092224121094,0.012949109077453613,-0.019283413887023926,0.018287479877471924,0.03283172845840454,0.10808980464935303,0.02032339572906494,0.05471944808959961,0.048180341720581055,-0.04641222953796387,-0.028250455856323242,-0.017191529273986816,0.013141036033630371,-0.008753001689910889,0.055296480655670166,0.004213452339172363,-0.03931105136871338,-0.008877038955688477,0.021358132362365723,-0.005332231521606445,-0.00541532039642334,-0.06956601142883301,-0.012901782989501953,0.0006896257400512695,0.006341338157653809,0.0417022705078125,0.006308794021606445,0.020035982131958008,0.030376672744750977,0.030101776123046875,-0.026229500770568848,-0.0011926889419555664,0.0074661970138549805,0.03249013423919678,0.02916574478149414,0.011436939239501953,-0.03744840621948242,0.0005006790161132812,0.026048898696899414,0.04029834270477295,0.04412055015563965,0.0157015323638916,0.04079991579055786,0.03033733367919922
9_S13408_I13722,-0.05866354703903198,-0.016482114791870117,-0.06235218048095703,-0.04022318124771118,-0.005749166011810303,0.0071724653244018555,-0.02467101812362671,-0.01610177755355835,0.029148519039154053,0.0007242560386657715,-0.0013045668601989746,0.0006493926048278809,0.027809560298919678,-0.013690948486328125,-0.007156312465667725,-0.044519782066345215,-0.020901620388031006,0.011736750602722168,-0.003915190696716309,-0.06416749954223633,-0.033057212829589844,-0.01754659414291382,-0.050612807273864746,0.0023203492164611816,-0.005790829658508301,-0.02914714813232422,-0.0127180814743042,-0.01875680685043335,0.009873032569885254,0.0025995969772338867,-0.014282464981079102,0.02946650981903076,-0.006398379802703857,-0.015438437461853027,-0.007209360599517822,-0.00168609619140625,-0.0026610493659973145,-0.0016161203384399414,0.0025968551635742188,-0.01969057321548462,-0.009752869606018066,-0.019358575344085693,-0.03891456127166748,0.012342274188995361,-0.01956045627593994,0.005314946174621582,0.0019311904907226562,-0.0420570969581604,-0.027958154678344727,-0.02514117956161499,-0.04110985994338989,-0.008502662181854248,0.011777222156524658,0.011089742183685303,-0.005326330661773682,0.008598148822784424,0.012756526470184326,0.014793097972869873,-0.07111185789108276,-0.02095860242843628,-0.11521404981613159,-0.00408858060836792,-0.0091286301612854,-0.05028414726257324,0.014362931251525879,-0.034345149993896484,0.009277820587158203,-0.0010914802551269531,-0.04061579704284668,-0.04585599899291992,-0.0746697187423706,-0.03239411115646362,-0.01820540428161621,-0.004756510257720947,-0.013365626335144043,-0.012127876281738281,-0.021783530712127686,-0.004638731479644775,-0.001307368278503418,-0.0037909746170043945,-0.06480896472930908,-0.035603880882263184,-0.03228658437728882,-0.027999460697174072,-0.001431584358215332,-0.0028223395347595215,0.028093814849853516,0.004630744457244873,0.011375904083251953,-0.03268611431121826,-0.04406571388244629,-0.003426671028137207,-0.04922860860824585,-0.03515428304672241,-0.029333889484405518,0.011560678482055664,-0.014598488807678223,-0.03501647710800171,-0.016452789306640625,0.011778950691223145
